cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
3,frontcatalog,100,100.0,0,0,6.0,419.7,5.88,0.0,17.0,17,0,842.8,54.54,34.61,5.2,5.8,8.3,323.7,68.8,674.6,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1411.4,0.0,5.881,16
3,frontcatalog,100,100.0,0,0,7.0,660.4,6.83,0.0,14.6,20,0,1022.5,67.21,44.3,6.2,6.2,9.0,701.8,160.3,801.5,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 recommendationservice:4 redis-cart:1 shippingservice:1,yes,100,100.0,0,6.2,675.9,0.3333,0,1635.1,0.0,6.813,16
3,frontcatalog,100,100.0,0,0,7.9,470.6,9.4,0.0,10.6,26,0,1353.8,89.22,55.06,6.9,7.0,10.2,623.6,172.6,413.7,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,yes,200,200,0,6.5,589.4,0.3333,0,2208.5,0.0,9.202,16
3,frontcatalog,100,99.9,38,0,7.9,573.1,10.1,0.0,9.9,28,0,1567.1,102.95,66.1,6.7,7.2,10.4,687.1,177.6,744.6,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,0,30,23970,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,no,300,300.0,0,6.4,705.0,0.3333,0,2424.5,0.0,10.102,16
3,frontreco,100,100,0,0,6.1,344.8,6.49,0.0,15.4,18,0,870.8,66.22,34.54,5.3,5.8,8.3,327.6,72.5,610.1,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1556.9,0.0,6.487,16
3,frontreco,100,100.0,0,0,6.7,564.1,7.43,0.0,13.5,21,0,1108.7,85.53,44.3,5.6,6.2,8.8,668.1,119.4,667.2,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:5 redis-cart:1 shippingservice:1,yes,100,100.0,0,5.5,698.8,0.3333,0,1822.1,0.0,7.592,16
3,frontreco,100,100.0,0,0,8.1,646.5,9.4,0.0,10.6,26,0,1396.1,106.61,58.16,6.9,7.1,10.4,802.1,131.6,619.4,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,yes,200,200.0,0,6.6,799.0,0.3333,0,2254.7,0.0,9.394,16
3,frontreco,100,99.9,14,0,8.0,739.4,10.25,0.0,9.8,29,0,1591.3,122.86,66.05,6.7,7.2,10.4,782.1,138.2,838.7,adservice:1 cartservice:8 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,0,13,23987,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,yes,300,300.0,0,6.4,762.1,0.3333,0,2412.7,0.0,10.053,16
3,frontcart,100,100.0,0,0,6.0,273.9,6.24,0.0,16.0,17,0,835.9,64.47,33.7,5.2,5.8,8.2,59.2,31.2,550.1,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1497.6,0.0,6.240,16
3,frontcart,100,100.0,0,0,7.0,579.0,7.19,0.0,13.9,20,0,1075.0,82.7,44.45,6.2,6.3,9.0,649.0,107.7,632.7,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,yes,100,100.0,0,6.3,676.2,0.3333,0,1689.0,0.0,7.037,16
3,frontcart,100,100.0,0,0,8.2,695.3,9.18,0.0,10.9,25,0,1379.8,109.04,54.9,7.0,7.1,10.6,686.8,101.2,862.3,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:5 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:5 recommendationservice:6 redis-cart:1 shippingservice:1,no,200,200,0,6.6,685.8,0.3333,0,2203.4,0.0,9.181,16
3,frontcart,100,99.9,33,0,8.0,775.7,10.1,0.0,9.9,28,0,1566.5,124.32,63.66,6.7,7.2,10.6,720.7,118.2,1043.8,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:7 recommendationservice:6 redis-cart:1 shippingservice:1,0,32,23968,adservice:1 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:7 recommendationservice:6 redis-cart:1 shippingservice:1,no,300,300.0,0,6.4,721.3,0.3333,0,2424.5,0.0,10.102,16
3,frontrecocatalog,100,100.0,0,0,6.0,480.1,5.88,0.0,17.0,14,0,898.2,52.4,33.83,5.1,5.7,8.2,639.5,82.2,497.9,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1411.4,0.0,5.881,16
3,frontrecocatalog,100,100.0,0,0,6.9,594.4,7.66,0.0,13.1,17,0,1162.6,65.04,46.85,5.4,6.3,9.1,792.4,153.9,514.4,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,5.6,769.0,0.3333,0,1837.2,0.0,7.655,16
3,frontrecocatalog,100,100.0,0,0,7.7,530.4,8.6,0.0,11.6,19,0,1357.6,81.65,58.1,6.6,6.8,10.0,651.9,108.4,524.4,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:1 emailservice:1 frontend:6 paymentservice:1 redis-cart:1 shippingservice:1,no,200,200.0,0,6.4,676.2,0.3333,0,2064.5,0.0,8.602,16
3,frontrecocatalog,100,100.0,9,0,7.5,584.3,10.35,0.0,9.7,22,0,1548.6,93.14,63.53,6.3,7.0,10.1,655.8,129.3,750.0,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 redis-cart:1 shippingservice:1,yes,300,300.0,0,6.1,716.8,0.3333,0,2482.0,0.0,10.341,16
